Date,DJI,IXIC,IBEX,FCHI,SSMI,FTMIB,GDAX,FTSE,N225,HSI
1998-12-09,9009.18,2050.42,9596.4,3772.61,6814.2,32588.26,4663.68,5669.1,14931.9,10361.29
1998-12-10,8841.58,2015.96,9468.1,3746.97,6699.1,32566.3,4642.69,5660.3,14807.8,10315.44
1998-12-11,8821.76,2029.31,9236.2,3695.7,6662.5,32078.27,4536.2,5541.7,14405.64,9952.0
1998-12-14,8695.59,1966.92,9260.5,3663.21,6659.3,32263.72,4522.86,5534.5,14111.62,9825.21
1998-12-15,8823.29,2012.6,9271.8,3673.76,6768.2,32497.97,4574.5,5557.1,14011.19,9952.84
1998-12-16,8790.6,2009.36,9362.2,3707.47,6886.5,32617.54,4663.45,5630.4,14096.3,9939.39
1998-12-17,8875.82,2043.88,9322.6,3751.17,7041.0,32778.59,4723.81,5685.2,14126.99,10083.31
1998-12-18,8903.62,2086.14,9351.9,3691.89,7003.7,32580.94,4629.23,5741.9,14194.29,10226.23
1998-12-21,8988.85,2138.03,9602.7,3803.41,7170.4,33891.3,4780.93,5876.5,14152.95,10396.01
1998-12-22,9044.46,2120.98,9679.9,3820.47,7091.2,34005.99,4825.38,5843.3,13779.45,10322.56
1998-12-23,9202.03,2172.54,9866.8,3872.42,7160.8,34481.82,4951.77,5908.8,13779.45,10158.75
1998-12-24,9217.99,2163.03,9866.8,3872.42,7160.8,34481.82,4951.77,5867.2,13706.73,10292.2
1998-12-25,9217.99,2163.03,9866.8,3872.42,7160.8,34481.82,4951.77,5867.2,13797.95,10292.2
1998-12-28,9226.75,2180.3,9953.6,3873.1,7255.5,35460.32,5044.77,5867.2,13709.06,10170.14
1998-12-29,9320.97,2181.77,9940.7,3891.1,7203.0,35406.64,5031.87,5941.5,13846.9,10225.97
1998-12-30,9274.64,2166.95,9836.6,3942.66,7160.7,35426.16,5002.39,5882.6,13842.17,10121.44
1998-12-31,9181.43,2192.69,9836.6,3942.66,7160.7,35426.16,5002.39,5882.6,13842.17,10048.58
1999-01-01,9181.43,2192.69,9836.6,3942.66,7160.7,35426.16,5002.39,5882.6,13842.17,10048.58
1999-01-04,9184.26,2208.05,10447.8,4147.5,7441.8,37702.82,5252.36,5879.4,13415.89,9809.17
1999-01-05,9311.19,2251.27,10650.7,4200.78,7545.8,38178.65,5253.91,5958.2,13232.74,9891.06
1999-01-06,9544.97,2320.86,10650.7,4294.82,7668.8,38178.65,5443.62,6148.8,13468.46,10233.8
1999-01-07,9537.76,2326.09,10443.4,4230.67,7549.7,38322.62,5323.21,6101.2,13536.56,10693.57
1999-01-08,9643.32,2344.41,10412.3,4245.42,7633.7,38129.85,5392.84,6147.2,13391.81,10722.7
1999-01-11,9619.89,2384.59,10248.6,4201.9,7464.4,37219.67,5270.6,6085.0,13368.48,10634.27
1999-01-12,9474.68,2320.75,10010.5,4100.7,7427.2,36341.21,5200.1,6033.6,13360.97,10711.56
1999-01-13,9349.56,2316.81,9321.7,3958.72,7125.0,34816.12,4931.8,5850.1,13403.6,10273.77
1999-01-14,9120.93,2276.82,9304.2,3997.06,7088.0,34825.88,4912.75,5820.2,13738.86,10183.13
1999-01-15,9340.55,2348.2,9596.3,4054.81,7218.1,35797.06,4960.22,5941.0,13738.86,10147.4
1999-01-18,9340.55,2348.2,10071.5,4151.68,7248.1,36609.63,5050.4,6123.9,13805.06,10402.54
1999-01-19,9355.22,2408.17,9971.7,4115.99,7207.7,35933.71,5073.15,6027.6,13770.44,10290.11
1999-01-20,9335.92,2415.49,10090.1,4190.01,7300.2,36248.49,5143.06,6105.6,14028.05,10314.91
1999-01-21,9264.07,2344.72,9920.8,4154.03,7125.4,35465.2,5156.67,6022.2,14245.42,10048.57
1999-01-22,9120.67,2338.88,9612.0,4019.33,7036.4,34620.91,5019.28,5861.2,14154.4,9738.52
1999-01-25,9203.31,2369.31,9665.6,4050.8,7076.2,34528.18,4982.45,5880.9,14208.81,9499.5
1999-01-26,9324.58,2433.41,9589.6,4071.28,7074.6,34811.24,4986.8,5885.7,14382.01,9509.83
1999-01-27,9200.23,2407.14,9609.5,4098.1,7030.2,34825.88,5061.18,5876.4,14450.06,9719.66
1999-01-28,9281.33,2477.34,9832.2,4199.67,7137.8,35489.6,5096.41,5872.5,14342.32,9360.96
1999-01-29,9358.82,2505.89,9878.8,4251.8,7201.2,35687.25,5159.96,5896.0,14499.25,9506.9
1999-02-01,9345.69,2510.09,9998.2,4303.92,7291.2,36233.85,5190.82,6012.4,14465.18,9599.55
1999-02-02,9274.12,2463.42,9943.6,4243.57,7225.1,35823.9,5166.87,6013.0,14349.83,9502.72
1999-02-03,9366.82,2493.41,9944.2,4188.84,7193.0,35367.59,5085.66,5940.3,14161.31,9419.85
1999-02-04,9304.5,2410.07,9855.4,4167.42,7137.2,35289.51,5077.85,5939.9,14086.85,9438.65
1999-02-05,9304.24,2373.62,9809.3,4147.3,7137.0,35223.62,5080.77,5855.3,13898.08,9190.2
1999-02-08,9291.11,2404.92,9648.8,4154.02,7055.9,34581.86,5027.22,5834.9,13992.49,9139.6
1999-02-09,9133.03,2310.79,9500.0,4038.49,6943.0,33449.63,4904.35,5779.9,13902.66,9244.49
1999-02-10,9177.31,2309.5,9656.7,4001.93,6891.2,33964.5,4796.82,5770.2,13952.4,9076.33
1999-02-11,9363.45,2405.55,9690.5,4072.34,6898.9,34603.82,4839.33,5888.5,13952.4,9146.8
1999-02-12,9274.89,2321.89,9739.4,4060.36,6963.1,34955.21,4888.74,5950.7,13973.69,9425.42
1999-02-15,9274.89,2321.89,9901.1,4065.19,6988.5,35335.87,4879.55,6023.2,14054.72,9402.39
1999-02-16,9297.03,2313.87,9799.3,4052.32,7015.2,34833.2,4904.68,6108.6,14232.64,9402.39
1999-02-17,9195.47,2248.91,9797.9,3985.49,7045.9,34718.51,4810.09,6078.4,14158.67,9402.39
1999-02-18,9298.63,2260.55,9758.7,4039.41,6981.6,34982.05,4845.08,6074.9,14146.79,9402.39
1999-02-19,9339.95,2283.6,9840.9,4130.48,6942.7,35657.97,4802.38,6031.2,14098.04,9254.12
1999-02-22,9552.67,2342.01,9945.2,4165.86,7076.7,36821.93,4845.18,6069.9,14256.67,9229.34
1999-02-23,9544.41,2376.35,10133.8,4207.95,7145.7,36658.43,4987.56,6155.2,14500.65,9433.99
1999-02-24,9399.66,2339.38,10224.6,4213.7,7233.7,37319.72,5062.31,6307.6,14355.45,9677.57
1999-02-25,9366.34,2326.82,10052.1,4152.56,7101.8,36338.77,4958.58,6206.5,14470.45,9658.07
1999-02-26,9306.57,2288.03,9997.3,4092.94,7063.8,36338.77,4911.81,6175.1,14367.54,9858.49
1999-03-01,9324.78,2295.18,9838.9,4032.05,6995.0,36141.12,4784.31,6060.9,14221.75,10020.46
1999-03-02,9297.61,2259.03,9823.0,4048.63,6976.5,36065.48,4804.02,6061.3,13921.06,9913.58
1999-03-03,9275.88,2265.2,9707.6,4004.16,6986.1,35484.72,4697.67,6048.3,14170.36,9922.4
1999-03-04,9467.4,2292.89,9834.3,4087.99,7106.8,36448.58,4678.72,6101.4,14183.45,9912.76
1999-03-05,9736.07,2337.11,10005.0,4189.56,7213.3,37614.98,4839.09,6205.5,14894.0,10241.12
1999-03-08,9727.61,2397.62,9861.4,4175.97,7185.9,37024.46,4788.69,6208.9,14779.05,10263.99
1999-03-09,9693.75,2392.94,9915.3,4159.8,7267.2,37627.18,4758.46,6237.7,15096.7,10532.95
1999-03-10,9772.84,2406.0,9940.1,4162.31,7209.4,38198.17,4721.41,6241.5,15480.0,10749.01
1999-03-11,9897.44,2412.25,10191.6,4184.38,7322.6,38298.22,4754.41,6335.7,15502.14,10662.81
1999-03-12,9876.35,2381.53,10094.7,4175.03,7250.7,37756.5,5008.16,6282.2,15488.86,10801.76
1999-03-15,9958.77,2431.44,10121.0,4185.12,7240.9,38242.09,5029.24,6206.8,15779.6,10836.86
1999-03-16,9930.47,2439.27,10213.9,4186.35,7218.9,37981.0,5094.63,6201.9,16072.82,10911.25
1999-03-17,9879.4,2428.97,10119.1,4170.01,7231.8,37905.35,5077.43,6140.6,16268.11,10940.07
1999-03-18,9997.62,2462.96,10039.7,4152.37,7195.7,38239.65,5013.62,6114.3,15717.92,10659.32
1999-03-19,9903.55,2421.27,10073.7,4219.65,7208.3,38488.55,5099.48,6163.2,16378.78,11082.92
1999-03-22,9890.5,2395.94,9955.1,4197.06,7153.6,38054.2,5027.06,6152.8,16378.78,11107.24
1999-03-23,9671.83,2322.84,9728.4,4079.47,7013.6,37407.56,4915.03,6060.5,16019.1,11041.01
1999-03-24,9666.84,2365.28,9720.7,4058.16,6949.0,37075.7,4780.13,6016.7,15515.47,10711.34
1999-03-25,9836.39,2434.8,9868.3,4137.01,7082.2,37683.3,4860.26,6085.0,15986.04,10826.13
1999-03-26,9822.24,2419.17,9659.1,4115.71,7008.2,37349.0,4775.17,6139.2,16016.99,10803.31
1999-03-29,10006.78,2492.84,9748.1,4153.65,7086.3,38054.2,4876.92,6252.9,16008.84,10688.47
1999-03-30,9913.26,2480.29,9677.0,4141.98,7024.1,38190.85,4856.84,6264.1,15859.12,10940.21
1999-03-31,9786.16,2461.4,9740.7,4197.88,7130.2,38600.8,4884.2,6295.3,15836.59,10942.2
1999-04-01,9832.5,2493.37,9740.7,4229.85,7132.4,38129.85,4914.59,6330.02,16327.56,11072.98
1999-04-02,9832.5,2493.37,9740.7,4229.85,7132.4,38129.85,4914.59,6330.02,16290.19,11072.98
1999-04-05,10007.33,2560.06,9740.7,4229.85,7132.4,38129.85,4914.59,6330.02,16334.78,11072.98
1999-04-06,9963.49,2563.17,10011.3,4304.48,7170.0,38534.91,4965.29,6415.28,16479.71,11072.98
1999-04-07,10085.31,2544.43,10027.7,4318.04,7216.8,38447.07,5052.27,6473.22,16554.5,11614.87
1999-04-08,10197.7,2573.39,10100.6,4330.7,7332.9,38593.48,5068.75,6437.87,16846.69,11727.84
1999-04-09,10173.83,2593.05,10101.9,4363.14,7386.9,38142.05,5124.18,6472.83,16855.63,11914.1
1999-04-12,10339.51,2598.81,10039.2,4355.0,7352.9,38327.5,5159.16,6441.16,16507.4,11744.74
1999-04-13,10395.01,2583.5,10120.8,4367.41,7366.2,38642.28,5199.18,6513.08,16715.16,11899.69
1999-04-14,10411.66,2507.28,10080.4,4349.26,7378.2,38398.26,5182.16,6493.56,16764.68,11834.13
1999-04-15,10462.72,2521.77,10000.0,4310.64,7234.1,38164.01,5181.01,6466.13,16727.08,11962.23
1999-04-16,10493.89,2484.04,9777.3,4300.91,7164.8,38254.3,5155.35,6420.61,16851.58,12490.3
1999-04-19,10440.53,2345.61,9851.7,4379.34,7248.8,38471.47,5220.15,6515.34,16674.21,12766.44
1999-04-20,10448.55,2409.64,9662.0,4253.27,7129.4,38161.57,5087.29,6319.76,16697.11,12409.78
1999-04-21,10581.42,2489.08,9771.1,4291.6,7124.7,38405.59,5163.29,6310.95,16495.02,12543.76
1999-04-22,10727.18,2561.61,9794.8,4291.85,7179.8,38305.54,5218.82,6413.55,16665.88,12933.54
1999-04-23,10689.67,2590.69,9901.6,4262.43,7145.8,38310.42,5195.42,6427.99,16923.25,12905.3
1999-04-26,10718.59,2652.05,9907.2,4284.4,7254.7,37949.28,5256.22,6503.59,16918.51,13127.02
1999-04-27,10831.71,2602.41,10069.9,4390.92,7377.3,38749.65,5347.5,6593.62,16957.27,13364.79
1999-04-28,10845.45,2550.37,10010.4,4374.7,7360.9,38449.51,5348.61,6598.77,16942.24,13133.39
1999-04-29,10878.38,2528.44,10007.6,4371.53,7304.6,38278.7,5334.42,6497.6,16942.24,13179.7
1999-04-30,10789.04,2542.85,9975.4,4405.35,7335.5,38678.88,5393.11,6552.18,16701.53,13333.2
1999-05-03,11014.69,2535.58,10090.8,4442.84,7443.1,38735.01,5377.56,6552.18,16701.53,13337.07
1999-05-04,10886.12,2485.12,10019.2,4438.55,7355.9,38695.96,5383.21,6533.14,16701.53,13559.69
1999-05-05,10955.42,2534.45,10012.1,4368.17,7283.8,38447.07,5307.22,6401.67,16701.53,13586.21
1999-05-06,10946.82,2472.28,10073.0,4333.24,7234.9,38237.21,5274.45,6406.59,17300.61,13570.24
1999-05-07,11031.59,2503.62,10155.0,4289.56,7215.4,38049.32,5297.38,6356.03,16946.52,12997.43
1999-05-10,11007.24,2526.39,10172.7,4347.15,7225.6,38017.6,5205.95,6348.82,16977.01,13163.2
1999-05-11,11026.14,2566.68,10167.1,4349.98,7202.2,37636.94,5249.15,6378.26,16743.18,12874.37
1999-05-12,11000.37,2606.54,10184.7,4354.79,7161.5,37234.31,5248.02,6343.12,16947.36,13012.97
1999-05-13,11107.19,2582.0,10275.0,4415.88,7161.5,37549.09,5248.02,6456.62,16851.25,13053.67
1999-05-14,10913.32,2527.86,10167.2,4323.83,7071.1,36726.76,5173.25,6300.42,16810.39,12855.52
1999-05-17,10853.47,2561.84,9966.1,4248.94,6910.9,35928.83,5114.47,6165.79,16421.02,12588.6
1999-05-18,10836.95,2558.36,9984.8,4312.74,7007.8,36541.31,5154.94,6206.43,16378.62,12627.1
1999-05-19,10887.39,2577.4,10174.4,4375.91,7034.9,37431.96,5181.51,6266.73,16128.18,12403.14
1999-05-20,10866.74,2542.23,10151.2,4421.91,7109.1,37463.69,5235.64,6368.18,16199.99,12375.42
1999-05-21,10829.28,2520.14,10213.7,4398.13,7055.2,37736.98,5264.68,6353.1,16292.98,12272.14
1999-05-24,10654.68,2453.66,10170.4,4398.13,7055.2,37295.31,5264.68,6322.1,16390.49,12436.86
1999-05-25,10531.09,2380.9,10141.0,4373.78,6887.6,37234.31,5143.1,6249.32,16214.23,12346.91
1999-05-26,10702.16,2427.18,10097.7,4376.68,6895.1,37444.16,5160.44,6236.77,16230.52,12409.16
1999-05-27,10466.93,2419.15,9990.9,4326.44,6750.6,36882.93,5083.83,6199.47,16177.19,12308.53
1999-05-28,10559.75,2470.52,10030.6,4315.04,6787.9,36873.17,5068.73,6226.22,15972.68,12059.25
1999-05-31,10559.75,2470.52,10072.3,4351.29,6911.6,37087.9,5069.83,6226.22,16111.65,12147.12
1999-06-01,10596.26,2412.03,10056.9,4313.69,6877.9,36729.2,5021.24,6250.03,16408.5,12363.56
1999-06-02,10577.9,2432.41,10068.8,4315.34,6970.8,36580.35,4997.83,6302.23,16417.99,12458.64
1999-06-03,10663.7,2403.32,10221.5,4354.52,7060.2,37097.66,4997.83,6348.58,16227.5,12471.61
1999-06-04,10799.84,2478.34,10244.7,4344.25,7156.4,36973.21,5107.81,6361.48,16300.75,12415.54
1999-06-07,10909.39,2524.21,10280.2,4404.24,7215.1,37122.06,5190.15,6412.03,16475.89,12837.39
1999-06-08,10765.65,2474.56,10221.8,4407.58,7194.8,37251.39,5211.08,6431.54,16562.92,12864.86
1999-06-09,10690.29,2519.35,10242.8,4422.39,7190.6,37226.99,5253.89,6453.01,16622.5,12874.42
1999-06-10,10621.27,2484.62,10096.2,4380.99,7026.4,36870.73,5206.47,6403.41,17102.62,12839.21
1999-06-11,10490.51,2447.88,10195.3,4385.83,7054.6,36878.05,5262.15,6484.79,17198.55,12992.76
1999-06-14,10563.33,2398.31,10100.0,4372.39,7030.8,36402.22,5268.87,6430.15,17188.82,13007.57
1999-06-15,10594.99,2414.67,10179.7,4418.18,7060.1,36492.5,5342.86,6451.24,17282.0,12935.41
1999-06-16,10784.96,2517.83,10190.8,4481.75,7103.1,36926.85,5381.25,6504.88,17210.18,13155.12
1999-06-17,10841.63,2544.15,10195.0,4508.77,7153.0,36978.09,5412.0,6493.61,17470.45,13408.27
1999-06-18,10855.56,2563.44,10337.5,4539.56,7189.8,37312.4,5430.32,6527.81,17431.26,13408.27
1999-06-21,10815.99,2630.28,10382.7,4545.09,7266.4,37329.48,5468.47,6581.25,17738.85,13994.23
1999-06-22,10721.64,2580.26,10387.7,4538.04,7168.0,37146.47,5468.67,6552.42,17777.62,14004.88
1999-06-23,10666.87,2598.12,10380.7,4481.66,7076.0,37168.43,5399.11,6496.47,17586.75,13976.04
1999-06-24,10534.84,2553.99,10333.6,4434.21,7031.0,37109.86,5327.6,6416.69,17628.32,13780.12
1999-06-25,10552.57,2552.65,10290.3,4416.89,6964.0,36753.6,5301.21,6435.43,17436.52,13784.51
1999-06-28,10655.15,2602.44,10291.1,4465.23,6945.9,36751.16,5356.95,6405.75,17610.58,13840.29
1999-06-29,10815.35,2642.11,10299.6,4503.83,7007.0,36826.81,5359.53,6307.08,17782.79,13765.49
1999-06-30,10970.81,2686.12,10218.6,4536.61,6908.9,36717.0,5378.52,6318.53,17529.74,13532.14
1999-07-01,11066.43,2706.18,10370.5,4609.26,7091.5,37102.54,5480.22,6488.9,17860.75,13532.14
1999-07-02,11139.25,2741.02,10402.3,4620.67,7206.2,37136.7,5519.05,6491.92,17932.47,14184.58
1999-07-05,11139.25,2741.02,10555.5,4697.84,7292.2,37829.71,5625.62,6592.0,18135.06,14506.74
1999-07-06,11135.13,2736.78,10474.4,4692.51,7203.0,38100.57,5612.9,6620.63,18050.73,14372.61
1999-07-07,11187.37,2743.04,10402.8,4662.2,7155.8,38083.48,5588.5,6597.42,17958.9,14257.44
1999-07-08,11126.9,2771.86,10311.3,4631.13,7171.9,38239.65,5607.1,6557.34,17967.65,14226.3
1999-07-09,11193.7,2793.07,10333.2,4647.83,7156.1,38317.74,5638.95,6562.6,17937.73,14222.57
1999-07-12,11200.98,2790.44,10311.9,4662.28,7176.7,38129.85,5652.02,6545.47,18274.18,14061.84
1999-07-13,11175.02,2778.23,10119.0,4594.65,7066.0,37500.29,5573.82,6445.62,18181.09,13980.93
1999-07-14,11148.11,2818.13,10009.3,4594.65,7093.9,37666.22,5610.89,6473.14,18357.86,13575.57
1999-07-15,11186.42,2839.37,10134.6,4665.67,7112.5,37858.99,5619.26,6574.99,18431.86,13758.89
1999-07-16,11209.85,2864.48,10119.2,4656.79,7077.2,37634.5,5619.94,6563.25,18248.3,13545.24
1999-07-19,11187.68,2830.29,10190.9,4618.75,7104.2,37444.16,5624.74,6483.72,18532.58,13447.13
1999-07-20,10996.14,2732.18,10057.9,4548.31,6990.8,36668.2,5491.29,6391.99,18532.58,13600.4
1999-07-21,11002.78,2761.77,9999.8,4501.27,7016.9,35872.71,5414.17,6329.83,18257.52,13419.66
1999-07-22,10969.22,2684.44,9896.1,4489.57,6949.7,35728.74,5340.91,6297.75,17730.34,13369.06
1999-07-23,10910.97,2692.4,9771.6,4440.45,6802.1,35216.3,5310.63,6207.42,17534.44,13093.7
1999-07-26,10863.16,2619.19,9684.9,4401.58,6729.6,34474.5,5206.44,6169.13,17491.34,12866.52
1999-07-27,10979.04,2679.33,9583.4,4426.12,6817.9,34579.42,5224.16,6262.83,17462.72,13075.09
1999-07-28,10972.08,2705.84,9571.5,4428.71,6829.2,34208.52,5229.56,6297.22,17579.91,13140.42
1999-07-29,10791.29,2640.01,9292.6,4306.4,6713.6,33281.26,5052.32,6117.53,17869.92,13117.84
1999-07-30,10655.15,2638.49,9391.9,4382.06,6887.4,34040.15,5101.87,6231.93,17861.86,13186.86
1999-08-02,10645.97,2623.63,9400.1,4377.87,6925.6,34403.73,5129.5,6288.29,17825.7,13435.43
1999-08-03,10677.31,2587.99,9434.2,4354.75,6916.7,34252.44,5107.68,6250.65,17969.93,13473.84
1999-08-04,10674.78,2540.0,9436.2,4326.2,6895.2,34008.43,5119.37,6235.43,17685.38,13591.02
1999-08-05,10793.82,2565.83,9194.5,4240.7,6751.1,33283.7,4978.45,6101.61,17358.19,13254.34
1999-08-06,10714.04,2547.97,9140.7,4223.64,6710.5,33044.57,5010.47,6121.0,17084.24,13167.06
1999-08-09,10707.71,2518.98,9335.7,4292.9,6721.8,33583.84,5087.3,6126.45,17190.45,12945.47
1999-08-10,10655.15,2490.11,9230.2,4245.35,6616.7,33073.85,5000.87,5978.35,17202.09,12596.71
1999-08-11,10787.81,2564.98,9360.4,4268.95,6686.0,33227.58,5019.69,6014.44,17211.16,12437.8
1999-08-12,10789.39,2549.49,9407.9,4365.66,6806.1,34096.27,5127.43,6153.34,17422.97,12779.75
1999-08-13,10973.66,2637.81,9561.7,4434.28,6934.4,34486.7,5219.43,6245.13,17435.17,12608.18
1999-08-16,11046.8,2645.28,9474.5,4458.75,6988.9,34562.34,5257.1,6235.41,17826.03,12894.78
1999-08-17,11117.08,2671.22,9613.5,4479.75,6993.8,35023.53,5259.91,6166.45,17860.09,12783.16
1999-08-18,10991.39,2657.73,9570.9,4479.26,6988.8,34713.63,5230.47,6201.78,17892.26,12993.1
1999-08-19,10963.84,2621.43,9569.3,4408.9,6990.9,34420.81,5186.85,6117.98,17879.74,13403.59
1999-08-20,11100.62,2648.33,9738.3,4472.0,7051.5,34769.76,5219.85,6180.84,18098.11,13566.74
1999-08-23,11299.76,2719.57,9730.0,4487.35,7147.5,35333.43,5301.98,6322.11,18233.55,13573.66
1999-08-24,11283.3,2752.37,9861.6,4540.4,7104.3,35618.93,5324.02,6315.06,18095.41,13633.87
1999-08-25,11326.04,2805.6,9941.4,4629.23,7142.7,36048.4,5400.32,6369.49,17855.16,13479.13
1999-08-26,11198.45,2774.62,9931.9,4629.37,7141.9,36238.73,5389.34,6383.93,17666.29,13608.38
1999-08-27,11090.17,2758.9,10058.4,4642.71,7167.7,36192.37,5420.36,6375.16,17599.37,13383.13
1999-08-30,10914.13,2712.69,10006.2,4657.44,7155.0,36002.03,5392.53,6375.16,17918.97,13688.66
1999-08-31,10829.28,2739.35,9807.5,4589.22,7008.8,35199.22,5270.77,6246.44,17436.56,13482.77
1999-09-01,10937.88,2750.8,9903.6,4633.38,7094.5,35470.08,5317.12,6276.18,17802.48,13544.19
1999-09-02,10843.21,2734.24,9694.0,4550.6,7014.9,34789.28,5189.92,6195.6,17631.25,13367.56
1999-09-03,11078.46,2843.11,9943.1,4672.37,7137.6,35616.49,5336.22,6332.15,17629.99,13178.31
1999-09-06,11078.46,2843.11,9975.4,4668.04,7200.1,35855.62,5400.55,6375.7,17756.51,13385.16
1999-09-07,11034.13,2837.26,9871.2,4679.93,7187.7,35538.4,5391.36,6309.51,17707.5,13396.09
1999-09-08,11036.35,2808.74,9891.6,4680.61,7160.2,35762.9,5400.7,6253.57,17641.38,13356.63
1999-09-09,11079.4,2852.02,10028.0,4717.42,7193.7,35821.46,5436.86,6260.58,17677.56,13854.88
1999-09-10,11028.43,2887.06,10026.6,4745.48,7171.9,36124.04,5483.95,6191.01,17711.02,13855.93
1999-09-13,11030.33,2844.77,9919.0,4716.78,7059.0,35926.39,5446.91,6168.97,17909.29,13860.85
1999-09-14,10910.34,2868.29,9779.2,4697.39,7030.7,35679.93,5401.47,6115.96,17777.22,13804.03
1999-09-15,10801.42,2814.17,9728.6,4662.02,7048.1,35750.7,5387.18,6067.69,17777.22,13430.6
1999-09-16,10737.47,2806.72,9645.7,4640.55,6985.0,35750.7,5304.42,6014.61,17291.59,13430.6
1999-09-17,10803.64,2869.62,9728.2,4644.32,7026.6,35843.42,5303.94,6039.8,17342.27,13484.84
1999-09-20,10823.9,2886.15,9722.8,4680.49,7072.3,35923.95,5351.98,6056.53,17575.26,13472.37
1999-09-21,10598.48,2821.1,9621.8,4612.93,7043.0,35814.14,5282.76,5957.34,17932.79,13420.46
1999-09-22,10524.07,2858.16,9655.0,4568.12,7018.0,35831.22,5238.76,5913.93,17325.76,13187.62
1999-09-23,10318.6,2749.83,9720.4,4601.24,7065.8,36097.2,5299.57,5969.71,17325.76,13214.44
1999-09-24,10279.34,2740.41,9617.7,4540.87,6965.7,35999.59,5190.2,5937.64,16871.73,13032.07
1999-09-27,10303.4,2761.75,9707.8,4596.6,7061.4,36014.23,5239.64,6078.58,16821.06,12760.46
1999-09-28,10275.54,2756.25,9639.9,4543.92,6917.4,35836.1,5119.1,6007.18,17325.7,12844.93
1999-09-29,10213.48,2730.27,9552.5,4535.08,6892.8,35350.51,5135.62,6020.64,17282.28,12834.89
1999-09-30,10336.96,2746.16,9525.4,4591.42,6907.4,35269.99,5149.83,6029.84,17605.46,12733.24
1999-10-01,10273.0,2736.85,9482.8,4550.57,6878.6,35255.35,5124.55,5970.73,17712.56,12733.24
1999-10-04,10401.23,2795.97,9601.0,4603.24,7007.9,35479.84,5218.86,6052.88,17763.71,12875.86
1999-10-05,10400.6,2799.67,9656.3,4661.13,6999.0,35421.28,5301.85,6084.51,17784.15,12998.89
1999-10-06,10588.35,2857.21,9624.7,4691.72,7024.5,35514.0,5353.32,6097.53,17896.42,13017.98
1999-10-07,10537.06,2860.7,9721.0,4742.26,7065.2,35540.84,5419.31,6200.45,18136.55,13113.2
1999-10-08,10649.77,2886.57,9770.9,4721.93,7096.5,35338.31,5419.26,6199.39,18062.18,13112.42
1999-10-11,10648.18,2915.95,9808.2,4722.35,7110.0,35194.34,5414.5,6234.78,18062.18,12992.72
1999-10-12,10417.06,2872.43,9808.2,4658.54,7023.0,34547.7,5358.46,6174.85,18090.81,12759.35
1999-10-13,10232.16,2801.27,9592.5,4602.85,6952.3,34215.84,5295.43,6113.36,17754.49,12475.87
1999-10-14,10286.62,2806.84,9548.9,4583.63,6952.8,34010.87,5220.29,6039.4,17780.26,12486.82
1999-10-15,10019.72,2731.83,9376.7,4524.42,6787.2,33361.79,5184.23,5907.33,17601.57,12299.08
1999-10-18,10116.28,2689.15,9290.8,4495.3,6712.1,32873.76,5156.28,5869.18,17275.33,12299.08
1999-10-19,10204.93,2688.18,9413.4,4591.2,6871.3,33503.32,5255.51,5993.69,17254.17,12134.13
1999-10-20,10392.36,2788.13,9405.6,4577.83,6858.0,33332.5,5291.23,6006.68,17534.71,12498.56
1999-10-21,10297.7,2801.95,9270.1,4602.39,6783.0,33203.18,5246.49,5939.34,17448.27,12523.0
1999-10-22,10470.25,2816.52,9389.4,4677.8,6876.9,33779.05,5357.75,6058.91,17438.8,12863.08
1999-10-25,10349.94,2815.95,9304.8,4669.28,6820.3,33334.94,5320.4,6009.36,17648.79,13034.18
1999-10-26,10302.13,2811.47,9443.3,4706.59,6890.4,33415.47,5388.76,6092.4,17671.79,12797.38
1999-10-27,10394.9,2802.52,9419.2,4695.05,6873.9,33395.95,5363.86,6045.7,17382.36,12709.07
1999-10-28,10622.54,2875.22,9610.3,4748.62,7037.1,34084.07,5478.89,6149.1,17413.71,12758.88
1999-10-29,10729.87,2966.43,9741.5,4888.62,7160.3,34228.04,5525.4,6255.72,17942.08,13256.95
1999-11-01,10648.52,2967.65,9741.5,4888.62,7156.9,34228.04,5524.92,6283.97,17996.92,13322.11
1999-11-02,10581.84,2981.63,9847.9,4898.52,7189.7,34059.67,5546.95,6252.0,17991.96,13335.84
1999-11-03,10609.07,3028.51,9936.9,4917.84,7265.2,34074.31,5560.87,6280.84,17991.96,13257.33
1999-11-04,10639.65,3055.95,10113.4,4943.74,7301.3,34513.54,5635.62,6331.33,18348.13,13651.51
1999-11-05,10704.49,3102.29,10231.3,4975.9,7345.5,34332.97,5658.1,6356.61,18354.9,13610.27
1999-11-08,10718.86,3143.97,10336.8,4994.77,7348.9,34271.96,5647.94,6374.34,18240.98,13521.11
1999-11-09,10617.32,3125.04,10260.1,4997.56,7343.0,34655.07,5694.73,6435.45,18292.16,13669.7
1999-11-10,10597.75,3155.96,10354.3,5051.83,7359.2,34840.52,5742.42,6446.96,18567.87,13975.54
1999-11-11,10595.3,3197.29,10497.1,5132.08,7421.2,35074.77,5802.36,6551.44,18327.28,14105.71
1999-11-12,10769.32,3221.15,10469.9,5141.51,7421.2,34852.72,5791.05,6511.58,18258.55,14189.67
1999-11-15,10760.76,3219.54,10555.9,5178.13,7415.8,35147.98,5859.29,6533.64,18198.09,14562.22
